username,repository_name,image_link,created_at,last_updated,last_modified,pull_count,star_count,description
saisupraj,eval-iamge,https://hub.docker.com/r/saisupraj/eval-iamge,2025-07-12,2025-07-12,2025-11-10,14,0,Lab Eval 1 - Hosts a website using NGINX for lab evaluation deployment.
saisupraj,flaskapp1,https://hub.docker.com/r/saisupraj/flaskapp1,2025-08-21,2025-08-21,2025-11-10,19,0,MIDTERM - Lightweight Flask app showing student ID and name using environment variables.
saisupraj,ipfs-nginx-cys-endsem-22065,https://hub.docker.com/r/saisupraj/ipfs-nginx-cys-endsem-22065,2025-11-10,2025-11-10,2025-11-10,21,0,"EndSem- Ubuntu NGINX + IPFS image automating JSON upload, IPNS publish, pinning, and serving."
parvathis066,base-image,https://hub.docker.com/r/parvathis066/base-image,2025-07-09,2025-07-10,2025-07-09,11,0,
parvathis066,db-connector,https://hub.docker.com/r/parvathis066/db-connector,2025-07-09,2025-07-10,2025-11-11,23,0,Assignment 2 - Database connecting
parvathis066,web-scraper,https://hub.docker.com/r/parvathis066/web-scraper,2025-07-09,2025-07-09,2025-11-11,6,0,Assignment 3 - Webscraping titles from sites
parvathis066,db-connecter,https://hub.docker.com/r/parvathis066/db-connecter,2025-07-10,2025-07-10,2025-07-10,13,0,
parvathis066,eval,https://hub.docker.com/r/parvathis066/eval,2025-07-12,2025-07-12,2025-11-11,12,0,Lab evaluation
parvathis066,ipfsnode,https://hub.docker.com/r/parvathis066/ipfsnode,2025-07-16,2025-07-16,2025-07-16,39,0,
parvathis066,ipfspriv-ipfs-node1,https://hub.docker.com/r/parvathis066/ipfspriv-ipfs-node1,2025-08-13,2025-08-13,2025-11-11,23,0,Creating ipfs nodes
parvathis066,ipfspriv-ipfs-node2,https://hub.docker.com/r/parvathis066/ipfspriv-ipfs-node2,2025-08-13,2025-08-13,2025-11-11,18,0,Creating ipfs nodes
parvathis066,flaskapp,https://hub.docker.com/r/parvathis066/flaskapp,2025-08-21,2025-08-21,2025-11-11,17,0,Midterm - Creating a flask application
parvathis066,ipfs-nginx-cys-endsem-22066,https://hub.docker.com/r/parvathis066/ipfs-nginx-cys-endsem-22066,2025-10-31,2025-10-31,2025-11-11,26,0,End Semester lab evaluation
amitank67,lab1-image,https://hub.docker.com/r/amitank67/lab1-image,2025-07-05,2025-07-05,2025-11-10,14,0,Lab 1 – Alpine image demonstrating basic Dockerfile commands for CYS practicals.
amitank67,db-connector-image,https://hub.docker.com/r/amitank67/db-connector-image,2025-07-06,2025-07-06,2025-11-10,18,0,Assignment 1 – Flask app connecting to PostgreSQL using environment variables securely.
amitank67,webscraper,https://hub.docker.com/r/amitank67/webscraper,2025-07-09,2025-07-09,2025-11-10,6,0,Assignment 2 – Python web scraper using BeautifulSoup for data extraction and parsing.
amitank67,lab1eval,https://hub.docker.com/r/amitank67/lab1eval,2025-07-12,2025-07-12,2025-11-10,11,0,Evaluation – Alpine image demonstrating file creation and display using Docker commands.
amitank67,custom-ipfs-node,https://hub.docker.com/r/amitank67/custom-ipfs-node,2025-07-16,2025-07-16,2025-11-10,17,0,"Assignment 3 – Custom IPFS node container for file upload, IPNS publish, and pinning."
amitank67,ipfs-private,https://hub.docker.com/r/amitank67/ipfs-private,2025-08-13,2025-08-13,2025-11-10,37,0,Assignment 4– Private IPFS node setup for restricted file sharing and publishing.
amitank67,flaskmidterm,https://hub.docker.com/r/amitank67/flaskmidterm,2025-09-29,2025-09-29,2025-11-10,80,0,Midterm – Lightweight Flask app showing student details via environment variables.
amitank67,ipfs-nginx-cys-endsem-22067,https://hub.docker.com/r/amitank67/ipfs-nginx-cys-endsem-22067,2025-10-31,2025-10-31,2025-11-10,24,0,"EndSem – Ubuntu NGINX + IPFS image automating JSON upload, IPNS publish, and serve."
mukesher4,lab01,https://hub.docker.com/r/mukesher4/lab01,2025-07-09,2025-07-09,2025-11-12,5,0,"Assignment 1: Database connection app to link, query, and manage records securely."
mukesher4,lab03,https://hub.docker.com/r/mukesher4/lab03,2025-07-10,2025-07-10,2025-11-12,17,0,"Assignment - 2 : Python web scraper using BeautifulSoup to extract, parse, and store data."
mukesher4,lab0,https://hub.docker.com/r/mukesher4/lab0,2025-07-11,2025-07-11,2025-07-11,8,0,
mukesher4,lab1eval,https://hub.docker.com/r/mukesher4/lab1eval,2025-07-12,2025-07-12,2025-07-12,11,0,
mukesher4,ipfs-ipfs-node1,https://hub.docker.com/r/mukesher4/ipfs-ipfs-node1,2025-08-14,2025-08-14,2025-11-12,25,0,"Class Assignment: IPFS node container on Ubuntu for file upload, IPNS publish, pinning, and share."
mukesher4,ipfs-ipfs-node2,https://hub.docker.com/r/mukesher4/ipfs-ipfs-node2,2025-08-14,2025-08-14,2025-08-14,16,0,
mukesher4,flaskapp,https://hub.docker.com/r/mukesher4/flaskapp,2025-09-29,2025-09-29,2025-09-29,24,0,
mukesher4,flaskmidterm,https://hub.docker.com/r/mukesher4/flaskmidterm,2025-09-29,2025-09-29,2025-11-12,41,0,MIDTERM - Lightweight Flask app showing student ID and name via env variables.
mukesher4,ipfs-nginx-cys-endsem-22068,https://hub.docker.com/r/mukesher4/ipfs-nginx-cys-endsem-22068,2025-10-31,2025-10-31,2025-11-12,29,0,"EndSem: Ubuntu NGINX + IPFS image automating JSON upload, IPNS publish, pinning, and serve."
anurag018,dscc-lab1,https://hub.docker.com/r/anurag018/dscc-lab1,2025-07-09,2025-07-09,2025-11-10,11,0,Assignment 0: Flask app connecting to PostgreSQL for secure database access via environment vars.
anurag018,db-connect,https://hub.docker.com/r/anurag018/db-connect,2025-07-09,2025-07-09,2025-11-10,2,0,"Assignment 1: Database connection app using Python to link, query, and manage records securely."
anurag018,web-scrapper,https://hub.docker.com/r/anurag018/web-scrapper,2025-07-10,2025-07-10,2025-11-10,12,0,"Assignment - 2 : Python web scraper using BeautifulSoup to extract, parse, and store data."
anurag018,ipfs-node,https://hub.docker.com/r/anurag018/ipfs-node,2025-07-17,2025-07-17,2025-11-10,14,0,"Class Assignment: IPFS node container on Ubuntu for file upload, IPNS publish, pinning, and share."
anurag018,ipfs-nginx-cys-endsem-22069,https://hub.docker.com/r/anurag018/ipfs-nginx-cys-endsem-22069,2025-10-31,2025-10-31,2025-11-10,25,0,"EndSem: Ubuntu NGINX + IPFS image automating JSON upload, IPNS publish, pinning, and serve."
anurag018,flaskapp,https://hub.docker.com/r/anurag018/flaskapp,2025-11-10,2025-11-10,2025-11-10,15,0,MIDTERM - Lightweight Flask app showing student ID and name via env variables.
nandanamahesh,alpine-practice,https://hub.docker.com/r/nandanamahesh/alpine-practice,2025-07-07,2025-07-07,2025-11-10,10,0,Practice Exercise for Lab 1: Docker image creation and uploading to DockerHub.
nandanamahesh,db-connector,https://hub.docker.com/r/nandanamahesh/db-connector,2025-07-07,2025-07-07,2025-11-10,14,0,Lab 1 Assignment: Creating a Docker image for a database connector application.
nandanamahesh,web-scraper,https://hub.docker.com/r/nandanamahesh/web-scraper,2025-07-09,2025-07-09,2025-11-10,8,0,Lab 1 Additional Assignment: Creating a Docker image for a web scraper to fetch titles of articles.
nandanamahesh,myapp,https://hub.docker.com/r/nandanamahesh/myapp,2025-07-11,2025-07-11,2025-11-10,11,0,My Practice Docker image for an application.
nandanamahesh,lab1eval,https://hub.docker.com/r/nandanamahesh/lab1eval,2025-07-12,2025-07-12,2025-11-10,8,0,Lab Evaluation 1 task: Create a Docker image for a static website deployment using NGINX.
nandanamahesh,ipfs-node,https://hub.docker.com/r/nandanamahesh/ipfs-node,2025-07-16,2025-07-16,2025-11-10,22,0,IPFS node setup using Docker which can be used for publishing.
nandanamahesh,ipfs-private,https://hub.docker.com/r/nandanamahesh/ipfs-private,2025-08-13,2025-08-13,2025-11-10,36,0,Practice for Private IPFS and publishing using IPNS.
nandanamahesh,myipfs-private,https://hub.docker.com/r/nandanamahesh/myipfs-private,2025-08-13,2025-08-13,2025-11-10,32,0,Private IPFS Lab Exercise: Setting up a private IPFS network and using IPNS for publishing content.
nandanamahesh,flaskapp,https://hub.docker.com/r/nandanamahesh/flaskapp,2025-08-21,2025-08-21,2025-11-10,23,0,Midterm lab task: Flask app with IPNS-Backed Docker Image Hosting.
nandanamahesh,ipfs-nginx-cys-endsem-22070,https://hub.docker.com/r/nandanamahesh/ipfs-nginx-cys-endsem-22070,2025-10-31,2025-10-31,2025-11-10,22,0,End Semester lab task: NGINX server with Private IPFS and publishing using IPNS.
shajianagh,dscc,https://hub.docker.com/r/shajianagh/dscc,2025-07-07,2025-07-07,2025-11-11,13,0,Assignment 0 - Practice Assignment
shajianagh,db-connector,https://hub.docker.com/r/shajianagh/db-connector,2025-07-07,2025-07-07,2025-11-11,19,0,Lab Assignment 1
shajianagh,web-scraper,https://hub.docker.com/r/shajianagh/web-scraper,2025-07-09,2025-07-09,2025-11-11,10,0,"Lab 1 Additional : Python web scraper using BeautifulSoup to extract, parse, and store data."
shajianagh,lab_eval,https://hub.docker.com/r/shajianagh/lab_eval,2025-07-12,2025-07-12,2025-11-11,13,0,Lab Evaluation 1 Task
shajianagh,my-ipfs-node,https://hub.docker.com/r/shajianagh/my-ipfs-node,2025-07-16,2025-07-16,2025-11-11,15,0,Ipfs Node using DockerHub
shajianagh,ipfs-private,https://hub.docker.com/r/shajianagh/ipfs-private,2025-08-13,2025-08-13,2025-11-11,41,0,"Private IPFS Lab: IPFS node container on Ubuntu for file upload, IPNS publish, pinning, and share."
shajianagh,flaskapp,https://hub.docker.com/r/shajianagh/flaskapp,2025-08-21,2025-08-21,2025-11-11,21,0,MIDTERM - Lightweight Flask app showing student ID and name via env variables.
shajianagh,ipfs-nginx-cys-endsem-22071,https://hub.docker.com/r/shajianagh/ipfs-nginx-cys-endsem-22071,2025-10-31,2025-10-31,2025-11-11,31,0,"EndSem: Ubuntu NGINX + IPFS image automating JSON upload, IPNS publish, pinning, and serve."
srilakshmi2277,clouddemo,https://hub.docker.com/r/srilakshmi2277/clouddemo,2025-07-07,2025-07-07,2025-11-10,15,0,Cloud Demo: Alpine image setting ENV variable and creating DSCC folder for Docker practice.
srilakshmi2277,db-connector,https://hub.docker.com/r/srilakshmi2277/db-connector,2025-07-07,2025-07-07,2025-11-10,17,0,Assignment 1: Python app managing secure database connections and CRUD operations.
srilakshmi2277,web-scraper,https://hub.docker.com/r/srilakshmi2277/web-scraper,2025-07-09,2025-07-09,2025-11-10,6,0,Assignment 2: BeautifulSoup-based Python web scraper for extracting and storing data efficiently.
srilakshmi2277,lab1evaluation,https://hub.docker.com/r/srilakshmi2277/lab1evaluation,2025-07-12,2025-07-12,2025-11-10,16,0,Lab Evaluation 1: Custom NGINX image showcasing environment setup and web configuration.
srilakshmi2277,ipfs-node,https://hub.docker.com/r/srilakshmi2277/ipfs-node,2025-07-16,2025-07-16,2025-11-10,21,0,"Class Lab Task: IPFS node on Ubuntu for uploading, pinning, and sharing files over IPFS network."
srilakshmi2277,flaskapp,https://hub.docker.com/r/srilakshmi2277/flaskapp,2025-08-21,2025-08-21,2025-11-10,16,0,Midterm: Flask app integrated with IPFS & IPNS for image hosting and version updates.
srilakshmi2277,ipfs-nginx-cys-endsem-22072,https://hub.docker.com/r/srilakshmi2277/ipfs-nginx-cys-endsem-22072,2025-10-31,2025-10-31,2025-11-10,36,0,"EndSem: Ubuntu-based image with NGINX and IPFS for automated upload, pinning, hosting and serving."
vichushan,practice,https://hub.docker.com/r/vichushan/practice,2025-07-08,2025-07-08,2025-11-10,0,0,Lab practice
vichushan,practice_container,https://hub.docker.com/r/vichushan/practice_container,2025-07-08,2025-07-08,2025-11-10,10,0,Lab practice 2
vichushan,db-connector,https://hub.docker.com/r/vichushan/db-connector,2025-07-08,2025-07-08,2025-11-10,21,0,Creation of database for Lab1
vichushan,web-scraper,https://hub.docker.com/r/vichushan/web-scraper,2025-07-09,2025-07-09,2025-11-10,5,0,Python implementation of web scraper tool
vichushan,web_scraper,https://hub.docker.com/r/vichushan/web_scraper,2025-07-09,2025-07-09,2025-11-10,4,0,Same web scraper under different name
vichushan,webscraper,https://hub.docker.com/r/vichushan/webscraper,2025-07-10,2025-07-10,2025-11-10,16,0,Same but different name
vichushan,website,https://hub.docker.com/r/vichushan/website,2025-07-12,2025-07-12,2025-11-10,6,0,Website using nginx server
vichushan,lab1eval,https://hub.docker.com/r/vichushan/lab1eval,2025-07-12,2025-07-12,2025-11-10,11,0,Lab evaluation 1 - midterm
vichushan,ipfs,https://hub.docker.com/r/vichushan/ipfs,2025-07-16,2025-07-16,2025-11-10,17,0,Creating ipfs in Linux environment
vichushan,ipfs-private,https://hub.docker.com/r/vichushan/ipfs-private,2025-08-13,2025-08-13,2025-11-10,34,0,Creation of private network using ipfs
vichushan,flaskapp,https://hub.docker.com/r/vichushan/flaskapp,2025-08-21,2025-08-21,2025-11-10,22,0,A python based website using the library Flask - implemented using docker
vijaynishanth07,dscc_lab1,https://hub.docker.com/r/vijaynishanth07/dscc_lab1,2025-07-08,2025-07-08,2025-11-10,11,0,Assignment-1 Sample practice hello world
vijaynishanth07,db-connector-app,https://hub.docker.com/r/vijaynishanth07/db-connector-app,2025-07-09,2025-07-09,2025-11-10,3,0,Assignment-2 DB connector
vijaynishanth07,db-connector,https://hub.docker.com/r/vijaynishanth07/db-connector,2025-07-09,2025-07-09,2025-11-10,4,0,Assignment-2 DB connector test image
vijaynishanth07,web-scraper,https://hub.docker.com/r/vijaynishanth07/web-scraper,2025-07-10,2025-07-11,2025-11-10,24,0,Assignment-3 Web scraper
vijaynishanth07,lab1eval,https://hub.docker.com/r/vijaynishanth07/lab1eval,2025-07-12,2025-07-12,2025-11-10,21,0,image for Lab Evaluation-1
vijaynishanth07,custom-ipfs-node,https://hub.docker.com/r/vijaynishanth07/custom-ipfs-node,2025-07-16,2025-07-16,2025-11-10,5,0,Custom IPFSS node practice Lab
vijaynishanth07,ipfs-private-image,https://hub.docker.com/r/vijaynishanth07/ipfs-private-image,2025-08-20,2025-08-20,2025-11-10,31,0,Private IPFS practice Lab
vijaynishanth07,flaskapp,https://hub.docker.com/r/vijaynishanth07/flaskapp,2025-08-21,2025-08-21,2025-11-10,19,0,Midterm LabEval
vijaynishanth07,ipfs-nginx-cys-endsem-22074,https://hub.docker.com/r/vijaynishanth07/ipfs-nginx-cys-endsem-22074,2025-10-31,2025-10-31,2025-11-10,35,0,Endsem Labeval image
vishalyeskay,dscc-image,https://hub.docker.com/r/vishalyeskay/dscc-image,2025-07-07,2025-07-07,2025-11-10,5,0,"Assignment 0: Creates a folder DSCC & file Lab1.txt, echo ""vishalyeskay"" and runs cat Lab1.txt."
vishalyeskay,db-connector-app,https://hub.docker.com/r/vishalyeskay/db-connector-app,2025-07-07,2025-07-07,2025-11-10,23,0,Assignment 1: Create a Docker Image for a Database Connector
vishalyeskay,web-scraper,https://hub.docker.com/r/vishalyeskay/web-scraper,2025-07-10,2025-07-10,2025-11-10,20,0,Assignment 2: Create a web scraper using Python to print each <h1> and <h2> tag from a webpage.
vishalyeskay,lab1eval,https://hub.docker.com/r/vishalyeskay/lab1eval,2025-07-12,2025-07-12,2025-11-10,16,0,Lab Evaluation: Hosts a website using NGINX
vishalyeskay,ipfs-node,https://hub.docker.com/r/vishalyeskay/ipfs-node,2025-07-16,2025-07-16,2025-11-10,19,0,Assignment 3: Building and Run an IPFS Node using Docker
vishalyeskay,vishal-ipfs-private,https://hub.docker.com/r/vishalyeskay/vishal-ipfs-private,2025-08-13,2025-08-13,2025-11-10,39,0,Assignment 4:  Creation of private network using ipfs
vishalyeskay,basichtml,https://hub.docker.com/r/vishalyeskay/basichtml,2025-08-20,2025-08-20,2025-11-10,9,0,Practice: Hosting a NGINX server
vishalyeskay,midterm,https://hub.docker.com/r/vishalyeskay/midterm,2025-08-21,2025-08-21,2025-11-10,15,0,Midterm: Flask app showing student ID and name using env variables along with ipfs and ipns.
vishalyeskay,vishal-alpine,https://hub.docker.com/r/vishalyeskay/vishal-alpine,2025-09-16,2025-09-16,2025-11-10,12,0,"Practice: For Creating a basic echo ""Hello World"" using alpine"
vishalyeskay,vishal-nginx,https://hub.docker.com/r/vishalyeskay/vishal-nginx,2025-09-16,2025-09-16,2025-11-10,25,0,Practice: Hosting a NGINX server
vishalyeskay,ipfs-nginx-cys-endsem-22075,https://hub.docker.com/r/vishalyeskay/ipfs-nginx-cys-endsem-22075,2025-10-31,2025-10-31,2025-11-10,37,0,End Semester: Hosted NGINX which serves IPFS Content and gets its content via NGINX
chandan22076,lab1-dscc,https://hub.docker.com/r/chandan22076/lab1-dscc,2025-07-07,2025-07-10,2025-11-11,17,0,"Alpine image that sets ROLLNO, creates DSCC folder, writes username, and is pushed to Docker Hub."
chandan22076,db-connector,https://hub.docker.com/r/chandan22076/db-connector,2025-07-07,2025-07-07,2025-11-11,17,0,Dockerized app that reads DB env vars and connects to the database on port 8080.
chandan22076,web-scraper,https://hub.docker.com/r/chandan22076/web-scraper,2025-07-09,2025-07-09,2025-11-11,6,0,Dockerized Python scraper that fetches and prints page titles.
chandan22076,lab1eval,https://hub.docker.com/r/chandan22076/lab1eval,2025-07-12,2025-07-12,2025-11-11,12,0,"Dockerize static site on nginx:1.25-alpine; set envs, copy website/, print APP_ENV, expose 8080."
chandan22076,ipfs_node,https://hub.docker.com/r/chandan22076/ipfs_node,2025-07-16,2025-07-16,2025-11-11,18,0,Public IPFS node that connects to the global network and shares content using default peers.
chandan22076,ipfs-private,https://hub.docker.com/r/chandan22076/ipfs-private,2025-08-13,2025-08-13,2025-11-11,40,0,"A private IPFS network using a shared swarm.key, custom bootstrap peers, and no public discovery."
chandan22076,challenge1,https://hub.docker.com/r/chandan22076/challenge1,2025-09-05,2025-09-05,2025-11-11,13,0,Practice image
chandan22076,flaskmidterm,https://hub.docker.com/r/chandan22076/flaskmidterm,2025-09-29,2025-09-29,2025-11-11,33,0,"MISSED MID TERM
Flask app dockerized, versioned, and shared via IPFS/IPNS."
chandan22076,ipfs-nginx-cys-endsem-22076,https://hub.docker.com/r/chandan22076/ipfs-nginx-cys-endsem-22076,2025-10-31,2025-10-31,2025-11-11,18,0,"END SEMESTER EVALUATION
Private IPFS node with NGINX that auto-uploads JSON to IPFS/IPNS."
